transaction_id,user_id,date,category,amount
TXN0000513,U04328,2025-11-26,Shopping,43.81
TXN0000514,U00441,2025-12-07,Shopping,46.17
TXN0000515,U01250,2025-05-22,Bills,267.27
TXN0000516,U00268,2025-02-26,Shopping,37.38
TXN0000517,U04901,2025-05-26,Shopping,26.95
TXN0000518,U01228,2024-12-20,Shopping,107.43
TXN0000519,U07352,2025-03-24,Crypto,535.92
TXN0000520,U03164,2025-09-03,Shopping,30.2
TXN0000521,U03654,2025-11-19,Transfer,60.88
TXN0000522,U01023,2025-09-14,Shopping,43.62
TXN0000523,U06550,2025-10-10,Shopping,69.23
TXN0000524,U03223,2025-12-10,Entertainment,95.54
TXN0000525,U03709,2025-11-19,Shopping,95.89
TXN0000526,U03012,2024-10-25,Transport,9.32
TXN0000527,U06723,2025-10-27,Transfer,875.6
TXN0000528,U06058,2025-11-27,Food & Drink,35.55
TXN0000529,U00238,2024-09-27,Shopping,21.75
TXN0000530,U01601,2024-03-06,Bills,415.08
TXN0000531,U01533,2025-12-28,Food & Drink,3.74
TXN0000532,U00007,2025-08-30,Transfer,1692.97
TXN0000533,U03519,2025-07-21,Food & Drink,43.44
TXN0000534,U04505,2025-03-22,Transport,3.66
TXN0000535,U04954,2025-11-17,Shopping,186.47
TXN0000536,U00162,2025-08-05,Food & Drink,29.96
TXN0000537,U01344,2025-03-11,Food & Drink,34.72
TXN0000538,U01210,2025-04-14,Food & Drink,44.11
TXN0000539,U05992,2025-12-19,Food & Drink,25.68
TXN0000540,U02888,2025-03-08,Entertainment,129.22
TXN0000541,U02020,2024-12-28,Shopping,10.89
TXN0000542,U01055,2025-10-17,Food & Drink,7.0
TXN0000543,U07017,2025-10-24,Food & Drink,28.39
TXN0000544,U00077,2025-09-26,Bills,52.12
TXN0000545,U07658,2025-12-25,Food & Drink,9.01
TXN0000546,U00816,2025-12-31,Shopping,132.88
TXN0000547,U06194,2025-07-12,Stocks,2261.76
TXN0000548,U01273,2025-09-05,Transport,31.66
TXN0000549,U07411,2025-08-30,Food & Drink,63.74
TXN0000550,U00975,2025-10-25,Entertainment,52.55
TXN0000551,U03691,2025-02-11,Shopping,76.69
TXN0000552,U00170,2025-06-14,Shopping,86.76
TXN0000553,U05999,2025-11-14,Shopping,172.61
TXN0000554,U05555,2025-09-28,Transfer,1800.38
TXN0000555,U00550,2024-03-29,Transfer,839.65
TXN0000556,U07435,2025-07-04,Travel,828.8
TXN0000557,U07122,2025-11-20,Transfer,1131.61
TXN0000558,U01751,2025-05-27,Food & Drink,31.83
TXN0000559,U00251,2025-09-15,Entertainment,23.67
TXN0000560,U07480,2025-10-03,Bills,277.9
TXN0000561,U02097,2025-10-06,Food & Drink,12.39
TXN0000562,U00994,2025-09-01,Bills,272.06
TXN0000563,U02224,2024-12-28,Bills,323.8
TXN0000564,U04716,2025-12-31,Entertainment,149.6
TXN0000565,U03234,2025-09-10,Shopping,100.35
TXN0000566,U03189,2025-12-28,Stocks,4312.19
TXN0000567,U05229,2025-12-29,Shopping,31.25
TXN0000568,U05298,2025-01-06,Shopping,58.78
TXN0000569,U00545,2024-04-11,Shopping,69.02
TXN0000570,U07712,2025-06-08,Shopping,119.98
TXN0000571,U05055,2025-07-06,Transfer,1074.25
TXN0000572,U00293,2025-02-14,Bills,236.62
TXN0000573,U03681,2024-11-15,Entertainment,93.21
TXN0000574,U02046,2025-03-12,Food & Drink,29.45
TXN0000575,U00166,2025-05-31,Shopping,84.72
TXN0000576,U00388,2025-03-15,Food & Drink,71.95
TXN0000577,U01849,2025-03-08,Transfer,1130.3
TXN0000578,U07492,2025-04-07,Transport,32.64
TXN0000579,U04176,2025-11-13,Shopping,143.47
TXN0000580,U07845,2025-11-07,Shopping,9.94
TXN0000581,U07167,2025-06-07,Bills,295.62
TXN0000582,U02421,2025-09-26,Transfer,1672.11
TXN0000583,U00621,2025-12-21,Transfer,1400.88
TXN0000584,U03868,2025-07-11,Shopping,156.01
TXN0000585,U03928,2025-03-18,Bills,252.46
TXN0000586,U07018,2025-09-29,Shopping,96.12
TXN0000587,U04151,2025-09-15,Bills,127.91
TXN0000588,U01631,2025-10-28,Shopping,87.28
TXN0000589,U05936,2025-03-18,Shopping,198.93
TXN0000590,U05477,2025-08-15,Crypto,348.0
TXN0000591,U04670,2024-12-19,Food & Drink,45.78
TXN0000592,U07611,2025-05-23,Shopping,41.15
TXN0000593,U05622,2025-06-12,Food & Drink,73.66
TXN0000594,U02795,2025-08-17,Entertainment,37.43
TXN0000595,U00491,2025-12-21,Bills,200.33
TXN0000596,U02461,2025-09-23,Travel,67.12
TXN0000597,U06344,2025-12-24,Transfer,1546.94
TXN0000598,U02060,2025-05-12,Shopping,152.35
TXN0000599,U04443,2025-11-29,Transfer,319.55
TXN0000600,U00587,2025-07-21,Entertainment,10.36
TXN0000601,U02257,2024-11-27,Stocks,4907.13
TXN0000602,U07628,2025-05-18,Transfer,516.39
TXN0000603,U05343,2025-10-13,Transfer,1030.89
TXN0000604,U06238,2025-08-19,Shopping,60.24
TXN0000605,U07069,2025-04-08,Shopping,129.97
TXN0000606,U03307,2025-11-02,Bills,454.78
TXN0000607,U04047,2025-04-30,Food & Drink,17.11
TXN0000608,U05210,2025-02-17,Travel,1394.18
TXN0000609,U04072,2025-12-25,Food & Drink,73.86
TXN0000610,U06970,2025-06-14,Food & Drink,58.86
TXN0000611,U04813,2025-11-07,Travel,1744.84
TXN0000612,U06804,2025-11-23,Food & Drink,40.15
TXN0000613,U04703,2025-05-30,Travel,428.15
TXN0000614,U02097,2025-11-15,Travel,833.3
TXN0000615,U06847,2025-12-23,Food & Drink,77.82
TXN0000616,U02329,2025-12-23,Crypto,885.69
TXN0000617,U05935,2024-04-22,Transport,23.64
TXN0000618,U05524,2025-03-11,Food & Drink,10.48
TXN0000619,U06492,2025-02-25,Bills,447.22
TXN0000620,U03561,2024-12-26,Food & Drink,11.36
TXN0000621,U02419,2025-07-03,Transport,19.55
TXN0000622,U03041,2025-05-07,Food & Drink,11.87
TXN0000623,U01589,2025-05-11,Food & Drink,64.61
TXN0000624,U01797,2025-03-07,Food & Drink,41.03
TXN0000625,U05192,2025-11-24,Transfer,813.79
TXN0000626,U05575,2025-11-09,Food & Drink,26.17
TXN0000627,U05750,2024-12-11,Shopping,183.95
TXN0000628,U04056,2025-12-22,Food & Drink,43.59
TXN0000629,U00127,2025-07-05,Food & Drink,46.84
TXN0000630,U02734,2025-12-31,Shopping,121.68
TXN0000631,U00711,2025-12-23,Crypto,633.67
TXN0000632,U05181,2025-10-27,Entertainment,12.48
TXN0000633,U05052,2024-10-18,Bills,302.5
TXN0000634,U06380,2025-11-22,Food & Drink,7.4
TXN0000635,U07349,2025-03-13,Bills,72.76
TXN0000636,U04439,2025-11-16,Shopping,57.95
TXN0000637,U04124,2025-07-26,Crypto,184.82
TXN0000638,U00412,2025-09-06,Transport,51.94
TXN0000639,U04726,2025-02-18,Bills,463.08
TXN0000640,U00227,2025-08-22,Food & Drink,36.63
TXN0000641,U01778,2025-11-23,Shopping,105.54
TXN0000642,U06773,2025-10-04,Shopping,19.72
TXN0000643,U03959,2025-11-19,Shopping,22.61
TXN0000644,U06270,2024-03-28,Transfer,294.51
TXN0000645,U00504,2024-12-13,Shopping,106.68
TXN0000646,U03002,2025-11-06,Transfer,1417.17
TXN0000647,U03610,2025-06-22,Transport,30.01
TXN0000648,U01800,2024-12-02,Bills,295.44
TXN0000649,U03764,2025-03-27,Travel,2883.55
TXN0000650,U02842,2025-12-01,Shopping,184.24
TXN0000651,U00201,2025-09-10,Food & Drink,29.68
TXN0000652,U04819,2025-12-15,Transfer,208.48
TXN0000653,U00426,2025-12-24,Shopping,131.2
TXN0000654,U04269,2025-11-25,Shopping,163.47
TXN0000655,U06475,2025-11-20,Shopping,98.14
TXN0000656,U00884,2025-12-13,Transfer,693.79
TXN0000657,U02321,2025-12-29,Shopping,38.13
TXN0000658,U02628,2024-11-13,Entertainment,43.2
TXN0000659,U04641,2024-10-23,Transport,42.22
TXN0000660,U04912,2025-11-10,Bills,216.22
TXN0000661,U05085,2025-11-19,Shopping,139.18
TXN0000662,U01108,2024-08-29,Transport,4.19
TXN0000663,U06563,2025-10-20,Food & Drink,33.3
TXN0000664,U02767,2025-12-23,Transfer,1757.74
TXN0000665,U05272,2024-07-13,Food & Drink,55.92
TXN0000666,U06277,2024-10-09,Bills,373.45
TXN0000667,U03098,2025-12-22,Entertainment,83.3
TXN0000668,U01662,2025-09-24,Food & Drink,20.72
TXN0000669,U01633,2025-08-11,Shopping,73.93
TXN0000670,U05588,2025-06-10,Food & Drink,17.52
TXN0000671,U01782,2025-10-29,Shopping,127.08
TXN0000672,U06053,2025-09-24,Transport,20.18
TXN0000673,U03960,2025-10-22,Bills,408.65
TXN0000674,U06469,2024-09-08,Crypto,888.68
TXN0000675,U02437,2025-05-19,Shopping,22.07
TXN0000676,U05914,2025-09-05,Travel,356.5
TXN0000677,U01972,2025-01-26,Shopping,36.57
TXN0000678,U03179,2025-05-30,Transfer,1700.86
TXN0000679,U04663,2025-03-22,Shopping,71.17
TXN0000680,U03821,2025-01-22,Bills,188.82
TXN0000681,U05990,2025-09-10,Entertainment,65.97
TXN0000682,U07920,2025-10-26,Food & Drink,57.43
TXN0000683,U06885,2024-03-05,Shopping,154.23
TXN0000684,U01834,2025-10-05,Transfer,345.5
TXN0000685,U00583,2025-08-27,Transfer,635.46
TXN0000686,U01205,2024-10-17,Entertainment,23.91
TXN0000687,U04180,2025-12-18,Bills,294.18
TXN0000688,U03806,2025-09-10,Transfer,1096.83
TXN0000689,U05568,2025-11-14,Shopping,41.84
TXN0000690,U02690,2024-09-22,Shopping,84.43
TXN0000691,U04551,2025-06-06,Crypto,278.03
TXN0000692,U03268,2024-10-27,Stocks,2432.99
TXN0000693,U02329,2025-12-11,Bills,26.61
TXN0000694,U04746,2024-11-13,Transport,35.15
TXN0000695,U00172,2025-12-09,Food & Drink,31.0
TXN0000696,U03984,2025-12-24,Crypto,223.83
TXN0000697,U07993,2025-12-04,Shopping,173.78
TXN0000698,U02345,2025-05-28,Transport,11.2
TXN0000699,U03649,2025-08-22,Entertainment,27.57
TXN0000700,U07056,2025-09-06,Transport,39.32
TXN0000701,U02178,2025-03-18,Shopping,182.7
TXN0000702,U07947,2025-09-12,Stocks,2452.35
TXN0000703,U02146,2025-10-11,Food & Drink,17.85
TXN0000704,U06983,2025-06-29,Bills,233.85
TXN0000705,U05178,2024-09-01,Food & Drink,16.1
TXN0000706,U07356,2024-06-24,Shopping,157.32
TXN0000707,U05778,2025-06-13,Transport,35.26
TXN0000708,U01316,2025-12-02,Shopping,148.51
TXN0000709,U05230,2025-10-15,Shopping,27.23
TXN0000710,U06288,2025-10-30,Food & Drink,26.01
TXN0000711,U02795,2025-11-11,Entertainment,41.35
TXN0000712,U04275,2025-09-14,Shopping,22.85
TXN0000713,U04558,2025-12-21,Transfer,630.38
TXN0000714,U03701,2025-07-02,Food & Drink,12.65
TXN0000715,U03387,2025-11-17,Transfer,1186.13
TXN0000716,U01061,2024-11-16,Food & Drink,32.57
TXN0000717,U07123,2025-12-08,Transfer,1586.82
TXN0000718,U07843,2025-11-11,Food & Drink,38.76
TXN0000719,U04802,2025-12-24,Food & Drink,69.86
TXN0000720,U05268,2025-07-15,Food & Drink,3.56
TXN0000721,U00263,2025-09-21,Entertainment,49.79
TXN0000722,U06486,2025-01-17,Transfer,393.87
TXN0000723,U04640,2025-12-22,Shopping,61.82
TXN0000724,U06395,2025-11-13,Food & Drink,52.45
TXN0000725,U06732,2025-03-10,Shopping,172.21
TXN0000726,U01096,2025-04-16,Transfer,964.22
TXN0000727,U07873,2025-11-11,Shopping,115.22
TXN0000728,U03420,2025-10-11,Food & Drink,78.61
TXN0000729,U02146,2025-11-17,Shopping,147.74
TXN0000730,U02979,2025-07-23,Shopping,177.68
TXN0000731,U02896,2025-12-25,Shopping,195.38
TXN0000732,U04248,2025-12-24,Entertainment,132.19
TXN0000733,U03396,2024-03-30,Bills,489.11
TXN0000734,U05614,2025-12-12,Transfer,813.54
TXN0000735,U00501,2025-09-20,Food & Drink,6.85
TXN0000736,U00022,2025-11-29,Shopping,114.37
TXN0000737,U00526,2025-05-11,Food & Drink,63.55
TXN0000738,U06829,2025-06-18,Bills,23.48
TXN0000739,U06338,2025-12-06,Food & Drink,28.77
TXN0000740,U04442,2025-12-15,Food & Drink,30.41
TXN0000741,U01943,2025-09-08,Entertainment,11.53
TXN0000742,U07046,2025-11-11,Transfer,643.83
TXN0000743,U02750,2025-02-16,Food & Drink,31.37
TXN0000744,U05601,2024-11-10,Shopping,152.5
TXN0000745,U04384,2025-04-28,Food & Drink,18.34
TXN0000746,U04369,2025-01-23,Bills,171.68
TXN0000747,U05911,2025-02-26,Shopping,87.06
TXN0000748,U02885,2025-07-03,Food & Drink,23.28
TXN0000749,U06314,2024-11-15,Bills,450.58
TXN0000750,U07415,2025-08-28,Crypto,216.94
TXN0000751,U06266,2025-03-18,Crypto,318.54
TXN0000752,U02356,2025-12-29,Food & Drink,73.74
TXN0000753,U07856,2025-03-24,Transfer,206.68
TXN0000754,U03003,2025-06-07,Shopping,113.31
TXN0000755,U04206,2025-12-16,Shopping,14.34
TXN0000756,U01117,2025-09-19,Shopping,41.76
TXN0000757,U04467,2025-12-04,Travel,2575.2
TXN0000758,U02595,2025-12-22,Entertainment,124.96
TXN0000759,U03190,2025-10-12,Bills,389.36
TXN0000760,U00397,2025-09-12,Shopping,96.75
TXN0000761,U07259,2025-12-29,Food & Drink,56.86
TXN0000762,U00420,2025-01-07,Crypto,943.01
TXN0000763,U05007,2025-02-14,Bills,431.32
TXN0000764,U07869,2025-12-24,Crypto,497.45
TXN0000765,U02366,2025-11-24,Food & Drink,65.75
TXN0000766,U07310,2025-12-19,Food & Drink,6.6
TXN0000767,U00109,2025-01-20,Shopping,141.99
TXN0000768,U02191,2025-12-19,Crypto,162.42
TXN0000769,U06484,2025-12-15,Food & Drink,51.83
TXN0000770,U01157,2025-10-16,Bills,220.24
TXN0000771,U04033,2025-11-29,Food & Drink,60.75
TXN0000772,U02185,2025-06-25,Food & Drink,52.93
TXN0000773,U00775,2025-02-13,Bills,94.79
TXN0000774,U07413,2025-10-24,Transfer,1010.4
TXN0000775,U02051,2025-07-05,Transport,3.36
TXN0000776,U06129,2025-08-22,Food & Drink,36.89
TXN0000777,U07152,2025-09-01,Food & Drink,21.39
TXN0000778,U02943,2024-08-23,Food & Drink,49.41
TXN0000779,U00110,2025-12-30,Crypto,458.35
TXN0000780,U01526,2024-10-26,Transfer,278.7
TXN0000781,U03288,2025-04-15,Entertainment,129.05
TXN0000782,U07074,2025-12-25,Crypto,85.84
TXN0000783,U06992,2025-11-17,Food & Drink,66.7
TXN0000784,U01216,2025-09-14,Travel,2104.02
TXN0000785,U06329,2025-12-14,Transport,13.53
TXN0000786,U02197,2025-09-17,Shopping,24.17
TXN0000787,U04618,2025-05-19,Crypto,111.45
TXN0000788,U06202,2025-12-09,Bills,281.2
TXN0000789,U04740,2025-12-06,Shopping,46.68
TXN0000790,U06327,2025-09-14,Shopping,49.1
TXN0000791,U04564,2024-08-21,Shopping,11.77
TXN0000792,U01429,2025-06-02,Transport,13.22
TXN0000793,U03473,2025-04-19,Food & Drink,15.36
TXN0000794,U07150,2024-07-05,Transfer,355.09
TXN0000795,U01193,2025-06-24,Food & Drink,19.6
TXN0000796,U05333,2025-07-21,Bills,345.18
TXN0000797,U05230,2025-09-14,Transfer,933.88
TXN0000798,U04167,2025-11-10,Food & Drink,42.12
TXN0000799,U02955,2025-10-06,Shopping,69.3
TXN0000800,U02977,2025-08-11,Shopping,199.57
TXN0000801,U07101,2025-12-31,Crypto,458.46
TXN0000802,U07564,2025-06-30,Shopping,34.9
TXN0000803,U07320,2025-05-08,Transfer,30.83
TXN0000804,U05988,2025-12-31,Food & Drink,54.11
TXN0000805,U02333,2025-08-27,Travel,567.57
TXN0000806,U04386,2025-10-03,Shopping,67.26
TXN0000807,U04670,2024-05-06,Bills,186.42
TXN0000808,U06293,2025-08-29,Shopping,25.07
TXN0000809,U02399,2024-08-26,Food & Drink,29.49
TXN0000810,U01676,2025-05-12,Bills,200.97
TXN0000811,U06799,2025-09-19,Shopping,83.84
TXN0000812,U05528,2025-11-12,Shopping,163.6
TXN0000813,U05376,2025-03-02,Shopping,88.11
TXN0000814,U05125,2025-02-25,Transfer,789.7
TXN0000815,U03095,2025-12-24,Crypto,284.06
TXN0000816,U03467,2025-10-19,Transport,15.74
TXN0000817,U07107,2025-12-27,Shopping,29.68
TXN0000818,U04488,2025-06-27,Food & Drink,65.88
TXN0000819,U03652,2024-09-15,Transfer,495.36
TXN0000820,U02700,2025-07-24,Shopping,165.86
TXN0000821,U02856,2025-05-09,Food & Drink,28.31
TXN0000822,U07215,2025-06-13,Crypto,112.87
TXN0000823,U07451,2025-10-29,Shopping,33.63
TXN0000824,U06983,2025-11-07,Entertainment,121.74
TXN0000825,U00509,2025-04-19,Food & Drink,76.62
TXN0000826,U04298,2025-05-12,Shopping,51.81
TXN0000827,U02705,2025-09-05,Shopping,19.45
TXN0000828,U02115,2025-12-07,Shopping,111.79
TXN0000829,U03688,2025-10-19,Bills,97.39
TXN0000830,U07422,2025-11-24,Shopping,178.46
TXN0000831,U03738,2025-12-03,Entertainment,125.77
TXN0000832,U05632,2025-10-02,Food & Drink,78.91
TXN0000833,U00762,2025-08-31,Food & Drink,36.43
TXN0000834,U00384,2025-12-18,Shopping,17.59
TXN0000835,U05175,2025-03-25,Bills,278.97
TXN0000836,U02403,2025-10-05,Bills,160.23
TXN0000837,U06824,2025-11-23,Shopping,85.59
TXN0000838,U06235,2025-11-05,Shopping,87.81
TXN0000839,U00557,2025-07-16,Transport,25.07
TXN0000840,U00815,2025-10-31,Crypto,847.19
TXN0000841,U03514,2024-10-14,Shopping,121.78
TXN0000842,U04664,2025-12-31,Food & Drink,11.63
TXN0000843,U06874,2025-04-16,Shopping,9.78
TXN0000844,U05527,2025-11-27,Shopping,115.3
TXN0000845,U07635,2024-08-16,Bills,38.99
TXN0000846,U03799,2024-09-21,Shopping,172.77
TXN0000847,U02719,2025-06-28,Crypto,544.92
TXN0000848,U00458,2025-04-10,Bills,71.04
TXN0000849,U02923,2025-11-11,Shopping,10.56
TXN0000850,U07950,2025-02-01,Shopping,176.17
TXN0000851,U07908,2025-11-22,Transfer,1648.68
TXN0000852,U00195,2025-10-02,Transport,35.91
TXN0000853,U06113,2025-07-01,Shopping,176.05
TXN0000854,U02961,2025-06-22,Food & Drink,74.9
TXN0000855,U01021,2025-12-11,Food & Drink,33.9
TXN0000856,U06928,2025-08-22,Transport,12.75
TXN0000857,U01621,2025-12-19,Transport,13.9
TXN0000858,U01420,2024-07-31,Shopping,52.3
TXN0000859,U02493,2025-09-02,Transport,6.47
TXN0000860,U03581,2025-01-03,Shopping,152.22
TXN0000861,U05162,2025-08-27,Transfer,1038.6
TXN0000862,U03779,2025-11-08,Bills,91.1
TXN0000863,U06787,2025-09-14,Shopping,47.63
TXN0000864,U02305,2025-06-29,Shopping,175.94
TXN0000865,U00097,2025-06-18,Crypto,646.5
TXN0000866,U01059,2025-04-26,Food & Drink,3.15
TXN0000867,U00092,2025-07-03,Food & Drink,71.44
TXN0000868,U03289,2025-10-07,Transport,6.58
TXN0000869,U06498,2025-05-08,Bills,110.63
TXN0000870,U05145,2025-12-07,Crypto,394.0
TXN0000871,U04784,2025-11-04,Food & Drink,36.61
TXN0000872,U06471,2025-09-01,Shopping,129.09
TXN0000873,U05545,2025-06-13,Food & Drink,5.85
TXN0000874,U06419,2025-11-27,Transfer,14.76
TXN0000875,U02399,2024-11-08,Transfer,282.2
TXN0000876,U03054,2024-08-26,Transfer,1897.99
TXN0000877,U03769,2024-09-14,Bills,269.0
TXN0000878,U07060,2025-09-16,Transfer,1110.07
TXN0000879,U01404,2025-03-19,Transport,20.94
TXN0000880,U07903,2025-03-21,Transport,24.29
TXN0000881,U02574,2025-09-28,Food & Drink,59.52
TXN0000882,U02729,2025-12-28,Transfer,305.15
TXN0000883,U01186,2024-04-29,Stocks,1493.03
TXN0000884,U05938,2025-08-16,Travel,1305.17
TXN0000885,U00275,2025-07-10,Shopping,13.31
TXN0000886,U06004,2024-08-03,Shopping,132.67
TXN0000887,U01088,2025-08-12,Transport,30.6
TXN0000888,U04171,2025-11-13,Shopping,130.02
TXN0000889,U07822,2025-06-15,Bills,266.17
TXN0000890,U04599,2025-09-17,Bills,32.81
TXN0000891,U03192,2025-06-08,Transfer,846.81
TXN0000892,U00708,2024-06-14,Shopping,19.15
TXN0000893,U03261,2025-03-04,Entertainment,8.01
TXN0000894,U04185,2025-12-05,Food & Drink,3.7
TXN0000895,U04068,2024-09-24,Crypto,198.7
TXN0000896,U01142,2025-04-09,Shopping,14.33
TXN0000897,U01647,2025-11-15,Food & Drink,56.17
TXN0000898,U01797,2025-08-22,Bills,373.22
TXN0000899,U00826,2025-12-21,Bills,163.58
TXN0000900,U05899,2025-10-22,Food & Drink,32.82
TXN0000901,U06236,2025-06-16,Food & Drink,11.07
TXN0000902,U07755,2025-12-13,Shopping,18.84
TXN0000903,U06038,2025-01-08,Shopping,55.39
TXN0000904,U02191,2025-06-26,Shopping,161.95
TXN0000905,U07948,2024-10-30,Entertainment,13.06
TXN0000906,U02415,2025-04-21,Crypto,558.81
TXN0000907,U00852,2024-10-03,Bills,38.13
TXN0000908,U04230,2025-06-10,Food & Drink,14.43
TXN0000909,U03169,2025-06-14,Shopping,175.84
TXN0000910,U01373,2025-09-02,Food & Drink,33.07
TXN0000911,U04577,2025-08-08,Bills,319.79
TXN0000912,U03170,2025-08-04,Transport,20.76
TXN0000913,U02311,2025-10-16,Food & Drink,6.06
TXN0000914,U03530,2025-11-21,Food & Drink,76.59
TXN0000915,U06987,2025-05-09,Food & Drink,36.19
TXN0000916,U05483,2025-11-08,Shopping,110.69
TXN0000917,U00649,2025-12-03,Bills,445.26
TXN0000918,U04344,2025-12-13,Shopping,169.92
TXN0000919,U03282,2025-10-22,Bills,427.23
TXN0000920,U06543,2025-12-17,Shopping,198.57
TXN0000921,U07775,2025-02-05,Shopping,198.48
TXN0000922,U01605,2025-12-04,Bills,417.73
TXN0000923,U03126,2025-12-23,Crypto,991.82
TXN0000924,U01608,2025-12-05,Food & Drink,77.54
TXN0000925,U01177,2024-04-24,Entertainment,73.27
TXN0000926,U06166,2025-12-24,Transfer,113.2
TXN0000927,U02680,2025-12-28,Bills,462.05
TXN0000928,U06925,2025-01-10,Shopping,186.04
TXN0000929,U00060,2024-06-05,Shopping,195.47
TXN0000930,U04482,2025-10-18,Bills,59.1
TXN0000931,U00991,2025-02-27,Food & Drink,64.31
TXN0000932,U07422,2025-04-25,Crypto,129.49
TXN0000933,U01097,2025-09-18,Food & Drink,51.25
TXN0000934,U03056,2024-09-10,Transport,2.2
TXN0000935,U01125,2024-09-20,Entertainment,115.26
TXN0000936,U00461,2024-03-02,Crypto,591.02
TXN0000937,U02349,2025-11-25,Shopping,31.73
TXN0000938,U03960,2025-03-17,Crypto,844.1
TXN0000939,U05656,2025-06-26,Food & Drink,43.59
TXN0000940,U05237,2024-09-03,Shopping,119.65
TXN0000941,U07617,2025-10-10,Travel,2671.91
TXN0000942,U01423,2025-12-29,Bills,106.29
TXN0000943,U04610,2025-08-13,Transfer,408.22
TXN0000944,U03366,2025-11-16,Shopping,165.47
TXN0000945,U03617,2025-07-08,Bills,474.14
TXN0000946,U06584,2025-09-06,Food & Drink,69.79
TXN0000947,U02232,2025-09-23,Food & Drink,23.16
TXN0000948,U02460,2025-10-05,Shopping,72.75
TXN0000949,U06075,2025-11-28,Transfer,854.3
TXN0000950,U00462,2024-11-10,Stocks,1449.63
TXN0000951,U05282,2025-09-27,Bills,44.55
TXN0000952,U01946,2025-05-06,Food & Drink,37.58
TXN0000953,U06358,2025-10-06,Crypto,781.73
TXN0000954,U03871,2025-06-18,Transport,55.88
TXN0000955,U04638,2024-06-19,Shopping,178.34
TXN0000956,U07566,2025-12-12,Shopping,99.73
TXN0000957,U05791,2025-12-25,Food & Drink,5.16
TXN0000958,U01799,2025-12-04,Food & Drink,14.93
TXN0000959,U05193,2025-09-28,Food & Drink,71.51
TXN0000960,U06355,2024-09-17,Food & Drink,45.35
TXN0000961,U04202,2024-04-21,Bills,203.84
TXN0000962,U03870,2025-12-22,Transfer,11.31
TXN0000963,U00098,2025-09-30,Transfer,1966.12
TXN0000964,U07499,2025-01-19,Entertainment,76.18
TXN0000965,U03382,2025-12-29,Travel,944.14
TXN0000966,U04157,2024-06-05,Shopping,99.79
TXN0000967,U07030,2025-08-15,Food & Drink,5.75
TXN0000968,U02022,2024-12-05,Bills,86.02
TXN0000969,U07170,2025-12-12,Shopping,170.08
TXN0000970,U06133,2025-01-15,Transport,8.35
TXN0000971,U02322,2024-07-28,Shopping,196.68
TXN0000972,U04196,2024-04-19,Transport,21.03
TXN0000973,U01762,2025-01-01,Transport,55.84
TXN0000974,U00567,2025-10-25,Food & Drink,37.95
TXN0000975,U02057,2025-05-19,Bills,431.43
TXN0000976,U01628,2025-11-16,Food & Drink,38.56
TXN0000977,U00045,2025-10-12,Entertainment,139.36
TXN0000978,U07566,2025-12-10,Shopping,71.78
TXN0000979,U06870,2025-03-12,Food & Drink,19.98
TXN0000980,U03648,2025-12-27,Travel,1160.43
TXN0000981,U01030,2025-10-22,Stocks,269.31
TXN0000982,U06111,2025-12-22,Bills,167.71
TXN0000983,U00031,2025-02-10,Food & Drink,24.7
TXN0000984,U00025,2025-12-26,Shopping,88.88
TXN0000985,U00693,2025-03-14,Crypto,607.97
TXN0000986,U03394,2025-03-17,Food & Drink,77.14
TXN0000987,U07449,2025-01-10,Entertainment,19.72
TXN0000988,U07754,2025-11-13,Travel,341.08
TXN0000989,U03076,2025-08-22,Food & Drink,39.84
TXN0000990,U07681,2025-12-09,Bills,155.8
TXN0000991,U01115,2025-02-10,Food & Drink,60.95
TXN0000992,U00542,2025-07-29,Food & Drink,42.33
TXN0000993,U04559,2024-05-14,Bills,271.58
TXN0000994,U02189,2025-06-22,Food & Drink,9.59
TXN0000995,U00421,2025-07-12,Food & Drink,44.48
TXN0000996,U00663,2025-08-17,Shopping,195.38
TXN0000997,U02538,2024-08-27,Transport,8.63
TXN0000998,U03825,2025-09-18,Food & Drink,60.15
