user_id,signup_date,country,age,plan,adopted_features,churned,days_inactive
U00373,2024-02-05,UK,19,Standard,Budgeting,0,80
U00374,2025-06-22,Poland,34,Standard,Vaults,0,8
U00375,2025-03-07,Poland,39,Standard,Stocks,1,99
U00376,2024-09-04,Poland,31,Standard,Vaults,0,18
U00377,2025-09-28,UK,19,Metal,Stocks; Vaults; Rewards; Card Payments; FX Transfer; Travel Insurance,0,9
U00378,2024-05-29,UK,47,Standard,Rewards,0,18
U00379,2025-10-14,Spain,19,Standard,FX Transfer; Stocks,0,10
U00380,2025-10-11,Spain,25,Standard,Card Payments; Rewards,0,4
U00381,2024-11-04,UK,33,Standard,Rewards,0,31
U00382,2024-09-17,Spain,42,Plus,FX Transfer,1,103
U00383,2024-09-03,UK,31,Plus,Travel Insurance; Vaults; Rewards,0,1
U00384,2025-11-08,France,58,Metal,Budgeting; Rewards; Travel Insurance,0,4
U00385,2024-01-28,UK,44,Premium,Rewards; Budgeting; FX Transfer; Card Payments,0,65
U00386,2024-08-23,Germany,25,Premium,Travel Insurance; Stocks,0,25
U00387,2024-05-07,UK,41,Standard,Stocks,0,41
U00388,2024-01-18,Portugal,43,Standard,Vaults,0,33
U00389,2025-02-20,UK,47,Standard,Stocks,0,24
U00390,2025-06-13,France,28,Standard,Card Payments; Stocks,0,17
U00391,2024-08-29,Poland,24,Standard,Budgeting; Travel Insurance,0,10
U00392,2025-10-23,UK,29,Standard,Budgeting,0,1
U00393,2024-10-18,Spain,26,Premium,Card Payments; Vaults; FX Transfer; Budgeting,0,19
U00394,2024-02-07,Spain,35,Plus,Card Payments; Travel Insurance; Rewards; Stocks,0,46
U00395,2025-08-27,UK,36,Premium,Budgeting; Vaults; Rewards,0,22
U00396,2024-11-17,Other,30,Premium,Crypto; Card Payments,0,35
U00397,2025-08-31,UK,36,Premium,Vaults; Crypto; Travel Insurance,0,73
U00398,2025-12-15,Poland,30,Standard,Travel Insurance; Stocks,0,6
U00399,2024-11-21,France,45,Premium,FX Transfer; Vaults,0,1
U00400,2025-07-19,Portugal,36,Standard,Rewards,0,12
U00401,2024-09-09,UK,24,Standard,Travel Insurance,0,46
U00402,2025-12-03,Other,29,Standard,FX Transfer,0,3
U00403,2025-02-16,Portugal,43,Standard,Card Payments,0,67
U00404,2024-06-07,UK,29,Standard,Crypto,1,195
U00405,2024-11-14,UK,53,Metal,Crypto; FX Transfer; Stocks; Travel Insurance,0,77
U00406,2024-09-27,UK,35,Standard,Stocks,0,10
U00407,2024-08-28,Other,48,Standard,FX Transfer,0,62
U00408,2025-04-07,Germany,29,Plus,Stocks; FX Transfer,0,4
U00409,2025-12-11,UK,27,Plus,FX Transfer; Crypto,0,3
U00410,2025-09-08,Portugal,37,Plus,Stocks,0,15
U00411,2024-11-03,UK,28,Standard,FX Transfer,0,45
U00412,2025-08-23,Spain,35,Standard,Card Payments,0,53
U00413,2025-12-25,Poland,46,Premium,Travel Insurance,0,1
U00414,2024-03-04,Poland,31,Standard,FX Transfer,0,65
U00415,2025-12-10,Spain,38,Metal,Card Payments; Crypto; Vaults,0,8
U00416,2025-03-15,Poland,34,Plus,Card Payments; Crypto,0,64
U00417,2024-08-23,Poland,41,Standard,Vaults,0,10
U00418,2025-04-06,Germany,38,Standard,Rewards; Card Payments,0,28
U00419,2024-09-04,Portugal,28,Standard,Budgeting; FX Transfer,0,75
U00420,2024-03-06,Poland,53,Standard,Vaults; Crypto; Budgeting,0,75
U00421,2025-03-31,Poland,66,Standard,FX Transfer,1,145
U00422,2025-04-22,UK,19,Standard,Rewards; Budgeting,0,89
U00423,2025-11-20,Poland,35,Standard,Stocks,0,2
U00424,2024-09-13,Portugal,21,Standard,FX Transfer,0,70
U00425,2025-05-28,France,18,Plus,Crypto,0,1
U00426,2025-05-09,Spain,23,Premium,FX Transfer; Budgeting; Crypto,0,8
U00427,2024-12-26,Poland,53,Plus,Rewards; Card Payments; FX Transfer; Vaults,0,16
U00428,2025-07-02,UK,26,Plus,Crypto; FX Transfer,0,58
U00429,2025-03-25,Other,22,Plus,Crypto; Budgeting,0,1
U00430,2024-12-08,Spain,24,Standard,Crypto,0,32
U00431,2024-07-29,UK,48,Premium,Crypto; Vaults; FX Transfer,0,23
U00432,2024-04-15,Poland,18,Plus,Travel Insurance; Stocks,1,164
U00433,2024-12-22,Poland,46,Metal,Stocks; Travel Insurance; Budgeting,0,88
U00434,2024-07-10,Spain,44,Metal,Card Payments,0,82
U00435,2025-05-23,France,33,Plus,Card Payments; FX Transfer,0,46
U00436,2025-03-31,UK,35,Plus,FX Transfer; Rewards,0,8
U00437,2025-08-31,Poland,34,Standard,Card Payments; Travel Insurance,0,8
U00438,2025-07-29,UK,42,Standard,Stocks; Budgeting,0,45
U00439,2025-10-01,Poland,20,Standard,Budgeting; Vaults,0,21
U00440,2024-04-26,Portugal,42,Standard,Budgeting; Travel Insurance,0,31
U00441,2025-09-01,Poland,24,Standard,Rewards; Stocks; Travel Insurance; Crypto,0,1
U00442,2025-01-26,France,36,Standard,Travel Insurance; Vaults,0,32
U00443,2025-02-20,France,38,Plus,Travel Insurance; Vaults,0,5
U00444,2024-03-19,Germany,32,Premium,Rewards; Vaults,1,111
U00445,2024-12-27,UK,53,Standard,Stocks; Crypto,0,47
U00446,2024-12-26,Germany,48,Standard,Vaults; Card Payments,0,5
U00447,2025-09-05,UK,40,Standard,FX Transfer,0,12
U00448,2025-10-29,Spain,40,Plus,Stocks; Vaults,0,2
U00449,2024-07-26,Other,32,Plus,Card Payments,0,30
U00450,2024-12-05,Other,27,Plus,Rewards,0,59
U00451,2024-06-25,Poland,27,Standard,Travel Insurance; Stocks; Crypto; Rewards,0,29
U00452,2024-11-14,Poland,35,Standard,FX Transfer; Stocks; Card Payments,0,28
U00453,2025-05-28,Spain,45,Standard,Crypto,0,29
U00454,2024-07-16,Portugal,48,Standard,Rewards; Budgeting,1,310
U00455,2024-12-22,UK,38,Plus,Vaults,0,85
U00456,2024-05-22,Poland,25,Standard,FX Transfer; Vaults; Rewards; Crypto,0,27
U00457,2024-02-22,UK,45,Standard,Travel Insurance,1,110
U00458,2024-11-05,Other,29,Plus,Card Payments,0,88
U00459,2024-02-29,UK,29,Plus,FX Transfer; Vaults; Budgeting,0,27
U00460,2025-02-07,UK,37,Standard,Card Payments; Rewards,0,5
U00461,2024-01-12,UK,23,Standard,Stocks,0,28
U00462,2024-09-03,UK,44,Standard,Travel Insurance,0,8
U00463,2024-01-07,Spain,24,Standard,Stocks; Travel Insurance; Crypto,0,6
U00464,2024-04-10,UK,23,Standard,Vaults,0,68
U00465,2025-09-30,Poland,18,Metal,Crypto; Budgeting; Travel Insurance; FX Transfer,0,18
U00466,2025-04-02,UK,20,Standard,FX Transfer,0,42
U00467,2024-08-30,Poland,40,Standard,Budgeting,0,28
U00468,2025-11-29,Portugal,46,Standard,Stocks,0,1
U00469,2024-06-07,Portugal,33,Standard,Travel Insurance,0,80
U00470,2025-03-10,Poland,20,Plus,Crypto; Stocks,0,84
U00471,2024-09-06,Spain,44,Standard,Card Payments,0,25
U00472,2024-07-25,Poland,42,Standard,Card Payments; Stocks,0,40
U00473,2024-03-11,Spain,18,Standard,FX Transfer,0,24
U00474,2024-08-05,UK,44,Standard,Travel Insurance,0,28
U00475,2024-11-26,Spain,61,Standard,Travel Insurance,0,2
U00476,2024-09-29,Other,19,Premium,FX Transfer; Travel Insurance; Stocks,0,9
U00477,2024-08-28,Spain,33,Metal,FX Transfer; Rewards; Budgeting; Vaults; Travel Insurance,0,36
U00478,2025-12-22,Portugal,49,Standard,Card Payments; FX Transfer,0,1
U00479,2024-09-27,Spain,60,Plus,FX Transfer; Rewards; Card Payments; Crypto,0,41
U00480,2025-10-25,UK,34,Plus,Budgeting; Card Payments,0,3
U00481,2024-06-16,Portugal,26,Premium,FX Transfer,0,26
U00482,2024-01-09,Germany,58,Standard,Stocks,0,11
U00483,2024-05-30,UK,31,Premium,Travel Insurance; Vaults; Budgeting; Crypto; Card Payments,1,107
U00484,2024-01-31,Other,32,Standard,Vaults; Travel Insurance; Rewards; Card Payments,0,16
U00485,2024-09-30,UK,31,Premium,Vaults; Card Payments,1,110
U00486,2024-12-19,UK,21,Premium,Crypto,0,80
U00487,2025-02-27,France,28,Plus,Budgeting,0,16
U00488,2024-04-18,Poland,24,Standard,Card Payments,0,85
U00489,2025-07-04,Poland,36,Standard,Stocks,0,14
U00490,2025-05-27,Other,18,Standard,Travel Insurance,0,15
U00491,2024-08-31,Portugal,26,Premium,Budgeting; Crypto,0,11
U00492,2024-04-29,Portugal,28,Standard,Travel Insurance; Vaults,0,35
U00493,2024-02-15,France,39,Standard,Card Payments; Stocks,0,32
U00494,2025-02-06,France,29,Plus,FX Transfer; Rewards,0,10
U00495,2024-04-28,Spain,43,Standard,Travel Insurance,0,4
U00496,2025-12-05,Spain,26,Metal,Stocks; Rewards; Vaults; Budgeting; Crypto; Card Payments,0,1
U00497,2024-10-09,Germany,43,Plus,Crypto,0,6
U00498,2024-07-01,Spain,20,Plus,Crypto,1,99
U00499,2024-01-08,France,28,Plus,Vaults,0,14
U00500,2025-11-16,Spain,30,Premium,Card Payments,0,2
U00501,2024-11-01,Poland,37,Plus,Travel Insurance,0,50
U00502,2024-08-10,Poland,36,Standard,Travel Insurance; Stocks; Vaults,0,64
U00503,2024-03-25,Spain,38,Metal,Vaults; Crypto; FX Transfer,0,35
U00504,2024-03-04,UK,26,Standard,Crypto; FX Transfer,0,10
U00505,2025-10-01,Portugal,37,Plus,Vaults; FX Transfer,0,1
U00506,2025-02-16,Portugal,34,Metal,Card Payments; Vaults; Travel Insurance; Stocks; Crypto,0,10
U00507,2024-05-23,Portugal,33,Plus,Stocks; Vaults; Rewards,0,15
U00508,2025-03-04,Portugal,50,Standard,Budgeting,0,13
U00509,2024-02-24,Spain,49,Plus,Travel Insurance; Rewards; Card Payments,0,83
U00510,2024-10-08,UK,22,Standard,Stocks,0,23
U00511,2024-10-16,Germany,23,Standard,Vaults; Travel Insurance,0,32
U00512,2025-07-13,Spain,41,Standard,Rewards,0,10
U00513,2025-03-19,Poland,34,Plus,Card Payments; Crypto,0,57
U00514,2024-08-18,UK,29,Standard,Travel Insurance; Vaults,0,54
U00515,2025-04-17,Other,42,Premium,FX Transfer,0,47
U00516,2024-03-14,UK,33,Plus,Card Payments,0,43
U00517,2024-06-21,Poland,27,Premium,Rewards; Budgeting,0,64
U00518,2025-04-08,Other,35,Standard,Stocks,0,29
U00519,2025-07-10,Poland,20,Premium,Card Payments; Vaults; Crypto,0,16
U00520,2024-11-07,Germany,56,Plus,Stocks,0,71
U00521,2024-05-20,UK,30,Standard,Rewards,0,86
U00522,2024-08-22,Poland,24,Premium,FX Transfer; Rewards; Card Payments; Vaults,0,15
U00523,2025-12-01,UK,35,Premium,Vaults; Crypto; FX Transfer,0,3
U00524,2025-03-20,Germany,50,Standard,Stocks,0,36
U00525,2024-03-31,UK,34,Plus,Stocks,0,66
U00526,2025-03-22,UK,26,Plus,Rewards,1,96
U00527,2024-07-26,Spain,43,Premium,Stocks; Budgeting; FX Transfer,1,155
U00528,2025-08-22,UK,54,Standard,FX Transfer,0,27
U00529,2025-12-25,UK,31,Premium,FX Transfer; Stocks; Card Payments,0,2
U00530,2024-05-27,UK,37,Standard,Crypto,0,52
U00531,2024-09-29,UK,22,Premium,Vaults; Card Payments; Rewards,0,29
U00532,2025-08-03,Poland,18,Premium,Stocks; Card Payments,0,17
U00533,2024-11-14,Poland,26,Standard,Card Payments,0,9
U00534,2025-09-20,Portugal,59,Premium,Crypto; Travel Insurance; FX Transfer; Card Payments,0,5
U00535,2025-04-11,UK,35,Premium,Rewards; Vaults; Travel Insurance; Budgeting,0,8
U00536,2024-05-24,Spain,43,Standard,Card Payments,1,133
U00537,2025-06-23,France,43,Plus,Card Payments; Budgeting,0,12
U00538,2024-07-03,UK,47,Standard,Rewards,1,153
U00539,2024-02-08,Germany,57,Premium,Rewards; Travel Insurance; Budgeting,0,43
U00540,2025-01-15,Spain,35,Metal,Vaults; Crypto; Rewards; Card Payments; Budgeting; Travel Insurance,0,90
U00541,2025-03-24,Poland,25,Plus,Crypto; Travel Insurance; Card Payments; Budgeting,0,15
U00542,2025-07-07,Spain,30,Metal,Crypto; Budgeting; Card Payments; Travel Insurance; Vaults,0,3
U00543,2024-11-29,Poland,32,Premium,Rewards; Card Payments; Travel Insurance; FX Transfer,1,91
U00544,2025-06-19,France,31,Standard,Card Payments,0,19
U00545,2024-02-09,Spain,18,Metal,Travel Insurance; FX Transfer,0,11
U00546,2025-06-21,UK,42,Standard,FX Transfer; Crypto,0,5
U00547,2024-10-21,UK,43,Standard,Rewards,0,73
U00548,2024-01-29,France,40,Standard,Crypto,1,383
U00549,2025-12-30,Poland,30,Standard,Budgeting,0,1
U00550,2024-03-27,Poland,30,Premium,Rewards; Crypto; FX Transfer,0,11
U00551,2024-01-13,Germany,25,Standard,Travel Insurance; Crypto,0,15
U00552,2024-08-03,Poland,27,Standard,Stocks,1,148
U00553,2025-10-18,UK,38,Metal,Card Payments; Crypto; Travel Insurance; Rewards; Budgeting; Vaults,0,1
U00554,2024-02-20,Portugal,28,Plus,Crypto; Card Payments; Vaults,1,102
U00555,2025-02-07,Spain,30,Standard,Rewards,0,8
U00556,2024-02-07,France,54,Standard,Card Payments; Stocks,1,196
U00557,2024-07-02,France,55,Premium,Crypto; Rewards; Travel Insurance,0,30
U00558,2025-06-16,UK,29,Standard,Crypto; FX Transfer,0,51
U00559,2024-12-02,France,30,Plus,Travel Insurance,1,130
U00560,2024-02-12,Spain,23,Premium,Budgeting; FX Transfer; Travel Insurance,0,71
U00561,2024-10-30,UK,40,Standard,Travel Insurance; Rewards,0,59
U00562,2024-06-14,UK,54,Standard,Crypto,0,33
U00563,2025-03-04,UK,28,Premium,Rewards; Travel Insurance,0,2
U00564,2024-09-15,Portugal,32,Plus,Crypto,0,4
U00565,2025-09-23,UK,28,Premium,FX Transfer,0,17
U00566,2025-02-12,Other,22,Plus,FX Transfer; Crypto; Stocks; Travel Insurance; Rewards; Budgeting,0,16
U00567,2025-09-08,Other,29,Premium,Crypto; Vaults; Card Payments,0,10
U00568,2024-12-13,UK,37,Plus,Stocks,0,47
U00569,2025-05-11,Germany,21,Standard,Rewards; Crypto,0,6
U00570,2024-10-12,Germany,37,Standard,Card Payments,0,36
U00571,2024-01-05,UK,46,Plus,Budgeting; Card Payments; Stocks,0,27
U00572,2024-06-13,Spain,40,Standard,Travel Insurance,0,80
U00573,2025-12-07,UK,18,Standard,Crypto,0,3
U00574,2025-08-03,Portugal,21,Standard,Stocks; Vaults; Crypto,0,16
U00575,2024-06-03,Poland,33,Plus,Rewards; Budgeting; FX Transfer,0,25
U00576,2025-04-08,Germany,22,Standard,Crypto,0,58
U00577,2025-03-28,UK,24,Standard,Stocks,1,250
U00578,2025-10-31,Germany,20,Standard,Crypto,0,6
U00579,2024-06-11,Portugal,46,Standard,Travel Insurance; Stocks; Vaults; Rewards; FX Transfer,1,106
U00580,2024-09-17,Germany,25,Plus,Stocks; Crypto; Rewards,0,5
U00581,2025-08-28,Spain,21,Standard,Budgeting,0,1
U00582,2024-02-15,Poland,22,Premium,Stocks; Rewards,0,15
U00583,2025-06-12,UK,53,Standard,FX Transfer,0,10
U00584,2024-02-19,Portugal,43,Premium,Rewards; FX Transfer; Stocks; Crypto,0,69
U00585,2025-01-10,Spain,32,Plus,Budgeting,0,46
U00586,2025-04-06,France,27,Plus,Crypto,0,15
U00587,2025-07-07,Portugal,50,Plus,Card Payments; Travel Insurance; Stocks; Budgeting; Rewards,0,31
U00588,2024-04-30,Portugal,41,Standard,Rewards,0,63
U00589,2025-12-20,UK,50,Standard,Vaults; Travel Insurance,0,1
U00590,2024-07-08,Spain,46,Standard,Crypto; Vaults,1,129
U00591,2025-06-27,UK,18,Plus,Vaults; FX Transfer,1,96
U00592,2025-05-09,France,43,Premium,Crypto; Stocks,0,13
U00593,2025-10-03,France,29,Standard,Crypto; Vaults,0,31
U00594,2024-12-25,Germany,23,Plus,Vaults; FX Transfer,0,46
U00595,2024-02-05,Other,22,Plus,Stocks; Card Payments; Rewards; FX Transfer,0,25
U00596,2024-07-10,Poland,27,Plus,FX Transfer; Rewards,1,226
U00597,2025-10-01,UK,28,Plus,Vaults; Card Payments; Budgeting,0,3
U00598,2025-12-20,Other,47,Metal,Card Payments; Budgeting; Stocks; FX Transfer,0,2
U00599,2024-12-22,France,34,Plus,Rewards; FX Transfer,0,6
U00600,2025-02-16,Portugal,49,Standard,Card Payments,0,6
U00601,2025-09-05,UK,26,Standard,Crypto,0,14
U00602,2024-06-23,UK,36,Standard,Vaults,0,52
U00603,2024-10-17,UK,32,Standard,Travel Insurance; FX Transfer,0,19
U00604,2024-12-24,Portugal,24,Standard,Crypto; Card Payments,0,8
U00605,2025-10-31,France,18,Standard,Budgeting,0,9
U00606,2025-07-18,Other,43,Plus,Vaults; Stocks,0,1
U00607,2025-06-19,Spain,18,Plus,Crypto; Travel Insurance; Card Payments; Rewards,0,19
U00608,2025-09-21,France,38,Standard,Card Payments,0,16
U00609,2024-11-22,Germany,42,Metal,Budgeting; Travel Insurance; Rewards; Crypto; Vaults,0,33
U00610,2024-06-22,France,47,Plus,Budgeting; Card Payments,0,65
U00611,2025-12-08,Germany,40,Premium,Rewards,0,1
U00612,2025-06-07,Other,33,Premium,Travel Insurance; Rewards,0,51
U00613,2024-08-28,UK,40,Standard,Vaults,0,71
U00614,2025-08-25,UK,61,Premium,Stocks; Travel Insurance; FX Transfer; Budgeting,0,14
U00615,2025-04-04,UK,23,Standard,FX Transfer,0,10
U00616,2024-07-24,Poland,52,Plus,Crypto; Budgeting; FX Transfer; Travel Insurance,1,286
U00617,2025-10-24,Germany,20,Standard,Crypto,0,5
U00618,2025-01-31,UK,41,Metal,Travel Insurance; Crypto; Vaults; Rewards,0,17
U00619,2025-11-08,Poland,28,Standard,Rewards; Travel Insurance; FX Transfer,0,9
U00620,2024-06-25,Other,37,Premium,Travel Insurance; Card Payments,0,10
U00621,2025-12-06,Spain,20,Metal,Travel Insurance; Stocks,0,1
U00622,2025-08-24,UK,25,Standard,Rewards,0,22
U00623,2024-01-22,Poland,42,Plus,Rewards; FX Transfer,0,53
U00624,2024-02-14,Germany,42,Standard,Vaults,0,71
U00625,2025-01-03,Germany,27,Premium,Vaults,1,100
U00626,2025-09-09,UK,33,Premium,Crypto,0,8
U00627,2024-05-29,UK,42,Plus,Stocks; Budgeting,0,8
U00628,2024-07-11,UK,56,Standard,FX Transfer; Rewards,1,176
U00629,2024-07-31,Spain,40,Standard,Card Payments,1,132
U00630,2025-03-20,France,28,Plus,FX Transfer; Budgeting; Vaults,0,33
U00631,2025-05-15,Poland,43,Premium,Rewards; Travel Insurance,0,20
U00632,2024-04-25,Spain,52,Standard,Travel Insurance,1,165
U00633,2024-06-30,UK,47,Plus,Budgeting; FX Transfer; Rewards; Travel Insurance,0,27
U00634,2025-06-10,Poland,58,Standard,Stocks,0,4
U00635,2024-09-07,UK,21,Premium,Crypto; Travel Insurance; Rewards; Card Payments,1,285
U00636,2025-05-20,UK,18,Plus,FX Transfer; Travel Insurance,0,9
U00637,2025-05-11,Other,38,Standard,Budgeting,0,25
U00638,2024-11-02,Spain,18,Standard,Crypto; Rewards,0,70
U00639,2025-04-24,UK,18,Plus,Card Payments; Crypto; Budgeting; Vaults,0,4
U00640,2024-09-26,Germany,18,Standard,Stocks,0,56
U00641,2025-07-23,UK,40,Plus,Vaults,0,3
U00642,2025-06-18,France,26,Metal,Rewards; Card Payments; Vaults,0,11
U00643,2024-07-08,UK,27,Plus,Vaults,0,24
U00644,2025-08-24,Germany,25,Standard,Card Payments; Crypto,0,16
U00645,2025-10-26,France,51,Metal,Stocks; Vaults; Travel Insurance,0,11
U00646,2024-03-10,Spain,18,Plus,Card Payments,0,3
U00647,2025-11-06,Spain,25,Plus,FX Transfer; Crypto; Card Payments,0,2
U00648,2025-10-01,UK,31,Standard,Stocks,0,7
U00649,2025-10-07,UK,42,Standard,Travel Insurance; Stocks,0,3
U00650,2025-10-16,Other,35,Standard,Card Payments,0,27
U00651,2025-01-10,Poland,18,Premium,FX Transfer; Crypto,0,13
U00652,2024-04-18,Poland,31,Premium,Travel Insurance; Vaults; Crypto; Card Payments,0,71
U00653,2025-05-24,Other,19,Metal,Crypto; Card Payments; Rewards; Budgeting,0,19
U00654,2024-01-04,Spain,32,Plus,Vaults,1,160
U00655,2024-06-02,Poland,25,Premium,Stocks; FX Transfer,0,15
U00656,2025-09-01,Portugal,34,Standard,Vaults,0,15
U00657,2025-12-01,Germany,22,Plus,FX Transfer; Budgeting,0,5
U00658,2025-11-01,UK,32,Plus,Rewards; Crypto; Stocks,0,1
U00659,2025-09-30,Spain,42,Standard,Rewards,0,7
U00660,2025-03-07,France,22,Standard,Card Payments; Crypto; Travel Insurance,0,85
U00661,2025-09-12,Other,18,Standard,Budgeting; Rewards,0,33
U00662,2024-11-15,UK,18,Plus,Card Payments; FX Transfer; Stocks; Vaults,0,14
U00663,2024-11-10,UK,21,Standard,Vaults,1,101
U00664,2024-09-13,Germany,20,Plus,Stocks; Budgeting; Rewards; Travel Insurance,0,39
U00665,2025-07-09,France,39,Metal,Card Payments; Vaults,0,28
U00666,2025-11-15,France,33,Plus,Stocks; Card Payments; Rewards,0,4
U00667,2025-06-15,France,23,Plus,Crypto; FX Transfer; Rewards; Card Payments,0,52
U00668,2024-04-01,Spain,18,Standard,Crypto,0,10
U00669,2024-04-19,Portugal,24,Standard,Card Payments; Budgeting; Stocks; Rewards,0,12
U00670,2025-01-06,UK,23,Plus,Rewards; FX Transfer,0,17
U00671,2025-09-22,France,48,Metal,Travel Insurance; Card Payments; Vaults,0,26
U00672,2025-10-06,Poland,29,Standard,Stocks,0,6
U00673,2025-09-11,Spain,25,Plus,FX Transfer,0,3
U00674,2025-11-18,Portugal,33,Standard,Budgeting; Card Payments,0,13
U00675,2025-06-16,Portugal,38,Standard,Rewards; Card Payments,1,182
U00676,2024-12-19,Portugal,42,Premium,Budgeting; Stocks,0,75
U00677,2024-12-24,Other,37,Plus,Rewards; Vaults,0,89
U00678,2024-10-07,Spain,30,Standard,Stocks,0,5
U00679,2025-12-28,Spain,26,Standard,Travel Insurance,0,1
U00680,2025-02-19,Poland,51,Standard,Vaults,0,22
U00681,2025-03-19,Other,40,Premium,FX Transfer; Vaults; Card Payments,0,58
U00682,2024-08-07,Other,38,Standard,Stocks; FX Transfer,1,111
U00683,2025-11-09,UK,18,Plus,Travel Insurance; Budgeting,0,17
U00684,2024-12-20,Spain,29,Standard,Card Payments,0,2
U00685,2025-03-21,Poland,26,Standard,Vaults; Travel Insurance,0,66
U00686,2025-11-03,Portugal,40,Premium,Stocks; Budgeting; Travel Insurance,0,3
U00687,2024-11-04,Other,33,Premium,Vaults; FX Transfer; Budgeting,0,26
U00688,2025-05-30,Other,21,Standard,Travel Insurance,0,57
U00689,2025-07-26,Germany,39,Standard,Vaults,0,12
U00690,2025-11-27,Portugal,27,Metal,FX Transfer; Rewards; Vaults,0,2
U00691,2025-09-18,Other,37,Premium,FX Transfer; Crypto; Vaults,0,20
U00692,2024-01-11,Spain,36,Standard,Travel Insurance,0,2
U00693,2024-10-16,France,46,Plus,Budgeting; Stocks; Crypto,1,117
U00694,2025-02-26,Portugal,24,Plus,Travel Insurance,1,133
U00695,2025-04-26,Spain,32,Standard,Travel Insurance,0,23
U00696,2024-03-19,UK,48,Premium,Vaults; Crypto; FX Transfer,0,38
U00697,2024-09-10,UK,33,Premium,Budgeting; Vaults,1,110
U00698,2025-08-13,Portugal,22,Standard,Vaults,0,16
U00699,2024-03-16,Portugal,35,Premium,Travel Insurance; Crypto,1,94
U00700,2025-05-10,France,33,Premium,Card Payments; FX Transfer; Rewards; Stocks; Travel Insurance,0,17
U00701,2025-08-02,Germany,18,Premium,Travel Insurance; Vaults; Stocks; Crypto,0,6
U00702,2025-02-26,Other,39,Metal,Budgeting; Travel Insurance; FX Transfer; Crypto; Card Payments,0,19
U00703,2024-09-14,France,18,Standard,Travel Insurance,0,37
U00704,2025-04-05,Poland,34,Standard,Card Payments; Rewards,0,10
U00705,2025-08-30,Poland,28,Standard,Budgeting,0,24
U00706,2025-11-23,UK,28,Premium,FX Transfer,0,4
U00707,2025-05-22,Poland,34,Premium,Crypto; Budgeting; Vaults,0,31
U00708,2024-05-20,Portugal,54,Metal,Travel Insurance; FX Transfer; Stocks; Vaults; Crypto,1,132
U00709,2025-04-20,Spain,51,Premium,Vaults; Crypto,1,135
U00710,2024-01-11,Germany,29,Standard,Budgeting,1,356
U00711,2025-11-17,Other,18,Plus,Vaults; Crypto; Stocks,0,1
U00712,2024-12-19,UK,18,Plus,Stocks; Rewards; FX Transfer,0,43
U00713,2024-02-12,Other,23,Standard,Budgeting,0,21
U00714,2025-09-02,UK,22,Standard,Card Payments,0,3
U00715,2024-12-07,Other,32,Standard,Crypto; Budgeting,0,56
U00716,2024-10-28,Spain,27,Standard,Stocks,0,22
U00717,2024-10-09,Spain,44,Standard,Rewards,0,8
U00718,2024-02-26,Other,32,Standard,Travel Insurance; Card Payments,1,256
U00719,2024-01-27,Poland,53,Standard,Travel Insurance; Vaults; FX Transfer,1,139
U00720,2025-10-25,UK,58,Standard,FX Transfer; Budgeting; Rewards,0,3
